metaweight,country,EXP1,EXP2,EXP3,EXP4,AP1,AP2,AP3,AP4,EL1,EL2,POP1,POP2,POP3,POP4,POP5,POP6,expertise,antipolitics,elitism,popscale
.22604898,8,7,7,4,5,3,5,6,6,6,1,7,3,2,6,7,7,5.75,5,3.5,5
.36201498,8,6,7,3,6,7,6,6,6,5,2,6,5,5,5,7,3,5.5,6.25,3.5,5.5999999
2.228935,8,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,6,5,5,5.5,5
.22604898,8,7,7,5,7,7,6,7,7,6,1,7,2,5,2,7,5,6.5,6.75,3.5,4.5999999
.40725175,8,5,5,4,6,5,6,6,7,5,1,6,6,7,3,5,4,5,6,3,5.4000001
.22407845,8,7,7,7,7,7,4,7,7,5,1,5,2,1,3,7,1,7,6.25,3,3.5999999
.93512875,8,7,7,2,5,5,4,4,5,7,3,6,4,6,6,7,4,5.25,4.5,5,5.8000002
.93512875,8,6,6,6,6,6,3,4,5,3,3,3,2,2,4,6,6,6,4.5,3,3.4000001
1.6888826,8,6,6,7,6,3,6,5,4,5,3,5,5,5,6,5,3,6.25,4.5,4,5.1999998
.40725175,8,7,7,6,6,5,6,6,6,6,3,5,5,4,3,5,1,6.5,5.75,4.5,4.4000001
.93512875,8,6,6,5,6,6,6,7,7,5,1,7,6,7,6,7,6,5.75,6.5,3,6.5999999
.40725175,8,5,6,4,5,5,4,5,5,3,3,5,4,5,5,5,4,5,4.75,3,4.8000002
.93512875,8,5,7,5,5,5,5,7,5,6,1,5,5,5,5,5,5,5.5,5.5,3.5,5
.76979864,8,7,7,7,7,6,6,5,7,5,2,7,7,7,7,6,7,7,6,3.5,6.8000002
2.0577655,8,7,7,1,7,7,7,7,7,7,1,7,7,1,7,7,1,5.5,7,4,5.8000002
.22407845,8,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,4,7
.22407845,8,6,7,6,6,3,4,4,6,4,3,6,6,4,4,6,4,6.25,4.25,3.5,5.1999998
.36201498,8,7,7,5,5,5,6,7,7,5,2,5,4,4,5,7,5,6,6.25,3.5,5
1.5404958,8,7,7,1,7,3,7,1,7,5,1,7,7,6,7,7,5,5.5,4.5,3,6.8000002
.76979864,8,7,7,7,6,4,7,1,6,7,1,5,5,4,4,6,1,6.75,4.5,4,4.8000002
.22604898,8,5,7,5,5,3,3,3,5,5,5,5,2,2,3,2,3,5.5,3.5,5,2.8
.40725175,8,6,7,5,6,5,6,7,7,5,5,7,6,4,3,5,2,6,6.25,5,5
2.1177335,8,7,7,4,7,7,7,7,7,7,2,7,7,7,7,7,7,6.25,7,4.5,7
.40725175,8,5,7,5,3,5,3,6,5,6,3,6,5,3,5,5,7,5,4.75,4.5,4.8000002
1.7102656,8,7,7,4,5,5,3,7,3,3,2,7,5,7,5,4,3,5.75,4.5,2.5,5.5999999
1.5752012,8,5,4,5,6,3,5,3,7,6,6,5,3,3,2,6,2,5,4.5,6,3.8
2.0577655,8,4,7,6,7,5,7,5,7,2,1,7,4,5,5,5,1,6,6,1.5,5.1999998
2.0577655,8,5,5,3,5,2,2,2,7,6,2,7,7,3,7,6,7,4.5,3.25,4,6
1.5752012,8,7,7,7,7,7,3,7,7,1,1,7,7,7,7,7,7,7,6,1,7
.22604898,8,6,6,5,3,4,3,5,5,3,3,6,6,5,5,5,4,5,4.25,3,5.4000001
1.6888826,8,7,6,5,7,4,5,6,6,2,1,4,3,1,4,5,1,6.25,5.25,1.5,3.4000001
1.7102656,8,5,7,5,7,7,5,1,7,7,1,7,7,2,2,5,7,6,5,4,4.5999999
1.5404958,8,7,7,2,7,7,7,7,7,7,1,7,7,7,7,7,6,5.75,7,4,7
1.7102656,8,7,7,6,6,3,7,6,6,4,5,6,1,5,6,6,6,6.5,5.5,4.5,4.8000002
.22604898,8,7,7,7,6,6,4,7,6,5,2,7,5,5,6,6,6,6.75,5.75,3.5,5.8000002
1.6888826,8,7,7,6,5,5,3,5,6,3,1,6,6,3,3,6,5,6.25,4.75,2,4.8000002
2.0577655,8,3,7,5,4,3,3,6,6,5,6,3,6,4,6,2,3,4.75,4.5,5.5,4.1999998
3.0185678,8,6,6,4,5,6,4,5,6,4,2,6,6,5,5,5,5,5.25,5.25,3,5.4000001
.93512875,8,7,7,7,5,4,4,5,4,4,1,7,5,4,5,6,7,6.5,4.25,2.5,5.4000001
1.7102656,8,5,5,5,5,5,6,7,6,5,5,6,6,6,6,6,5,5,6,5,6
.36201498,8,7,7,7,7,1,7,1,7,7,1,7,7,1,7,7,7,7,4,4,5.8000002
.22604898,8,5,7,3,5,3,2,3,5,5,3,6,3,5,5,3,3,5,3.25,4,4.4000001
1.0408701,8,7,6,4,5,4,4,4,4,5,2,7,7,7,5,7,4,5.5,4,3.5,6.5999999
1.5752012,8,7,7,6,7,6,6,7,7,3,1,7,7,7,6,7,5,6.75,6.5,2,6.8000002
.22604898,8,5,6,6,6,5,4,4,6,3,3,6,5,6,3,6,3,5.75,4.75,3,5.1999998
.22604898,8,7,6,7,7,5,1,7,7,5,1,7,3,6,3,6,6,6.75,5,3,5
.93512875,8,7,7,4,5,1,3,6,7,5,1,7,7,7,7,7,6,5.75,4.25,3,7
4.4649734,8,7,7,7,5,5,7,6,7,7,5,5,3,4,7,5,3,6.5,6.25,6,4.8000002
.76979864,8,5,7,5,5,5,6,5,3,7,3,7,7,7,7,7,3,5.5,4.75,5,7
.22604898,8,7,6,6,7,7,5,4,7,5,4,4,2,2,6,2,3,6.5,5.75,4.5,3.2
1.5752012,8,7,7,7,7,7,7,7,7,1,1,7,7,7,7,7,7,7,7,1,7
2.0577655,8,6,6,6,7,6,6,6,6,6,6,6,7,7,7,7,7,6.25,6,6,6.8000002
4.4649734,8,7,7,4,7,4,4,4,4,4,1,4,7,4,7,7,1,6.25,4,2.5,5.8000002
1.6888826,8,7,7,5,7,7,5,7,7,4,1,7,5,6,5,5,5,6.5,6.5,2.5,5.5999999
1.5752012,8,6,5,3,3,4,3,3,2,5,3,3,5,3,5,5,5,4.25,3,4,4.1999998
1.6888826,8,7,7,4,5,5,6,6,7,3,1,7,2,2,3,6,6,5.75,6,2,4
1.7102656,8,7,6,6,7,6,6,6,7,2,1,6,6,6,7,6,3,6.5,6.25,1.5,6.1999998
.36201498,8,7,7,4,7,6,7,4,7,4,1,6,6,6,6,6,4,6.25,6,2.5,6
2.0577655,8,7,7,6,7,6,3,7,5,4,2,7,7,2,7,6,6,6.75,5.25,3,5.8000002
2.0577655,8,7,7,6,7,7,7,7,7,6,4,4,5,4,7,5,4,6.75,7,5,5
.17478821,8,2,2,2,6,2,1,3,6,2,3,2,6,2,2,4,7,3,3,2.5,3.2
2.1177335,8,7,7,7,7,5,3,4,7,3,3,6,5,3,4,5,5,7,4.75,3,4.5999999
1.7102656,8,6,7,5,6,3,6,2,7,1,1,7,6,7,6,6,2,6,4.5,1,6.4000001
.22407845,8,4,7,7,7,4,5,1,7,7,5,5,2,5,5,4,2,6.25,4.25,6,4.1999998
.76979864,8,7,7,7,7,7,3,6,6,7,3,3,2,7,4,5,3,7,5.5,5,4.1999998
1.5404958,8,7,7,7,7,7,7,3,7,1,1,7,3,7,7,7,7,7,6,1,6.1999998
.22604898,8,7,5,1,7,1,4,5,6,3,1,6,2,6,6,6,2,5,4,2,5.1999998
.40725175,8,6,7,7,7,6,5,6,6,5,1,6,6,6,6,3,1,6.75,5.75,3,5.4000001
.22407845,8,5,7,6,6,5,3,6,7,5,1,6,6,6,6,6,6,6,5.25,3,6
.22407845,8,5,7,5,5,5,2,6,6,6,3,3,5,5,6,5,6,5.5,4.75,4.5,4.8000002
.17478821,8,7,6,5,6,6,6,6,7,6,1,7,5,6,7,6,7,6,6.25,3.5,6.1999998
4.7523665,8,7,7,7,6,6,5,6,6,1,1,7,7,6,6,6,5,6.75,5.75,1,6.4000001
2.228935,8,7,7,4,6,6,4,2,7,2,1,7,2,7,7,7,2,6,4.75,1.5,6
2.1177335,8,6,6,4,6,3,4,3,5,6,2,6,3,2,5,5,4,5.5,3.75,4,4.1999998
1.6888826,8,7,7,7,7,6,5,6,7,6,1,6,5,7,5,6,5,7,6,3.5,5.8000002
.22407845,8,7,7,7,7,6,7,5,7,3,1,7,2,7,7,7,7,7,6.25,2,6
1.7102656,8,7,7,6,6,7,7,7,7,6,2,6,7,6,6,7,7,6.5,7,4,6.4000001
1.7102656,8,7,7,1,7,7,1,7,7,1,1,7,1,1,7,7,7,5.5,5.5,1,4.5999999
.36201498,8,6,7,6,7,6,4,6,6,6,4,3,3,3,5,5,2,6.5,5.5,5,3.8
2.0577655,8,7,6,6,6,6,2,5,7,3,1,7,5,4,7,5,3,6.25,5,2,5.5999999
2.228935,8,7,7,6,7,7,3,7,7,5,1,7,7,7,7,6,7,6.75,6,3,6.8000002
1.7102656,8,7,7,7,6,4,4,4,5,3,4,6,5,2,5,3,2,6.75,4.25,3.5,4.1999998
.17478821,8,5,6,7,7,6,7,7,7,2,1,6,3,5,2,3,1,6.25,6.75,1.5,3.8
.22407845,8,5,6,6,5,5,6,6,6,4,5,4,3,6,4,5,3,5.5,5.75,4.5,4.4000001
1.7102656,8,7,7,5,7,2,5,2,7,7,1,7,3,3,6,6,7,6.5,4,4,5
1.7102656,8,3,3,3,5,5,5,5,5,3,3,5,5,5,5,5,5,3.5,5,3,5
4.7523665,8,6,6,6,6,3,3,3,6,5,3,6,6,2,6,6,5,6,3.75,4,5.1999998
1.5752012,8,5,6,6,5,5,2,4,5,5,2,7,2,2,6,6,5,5.5,4,3.5,4.5999999
4.7523665,8,6,7,6,6,6,5,3,7,5,1,6,2,7,2,1,5,6.25,5.25,3,3.5999999
.22407845,8,7,7,7,7,7,6,6,7,2,2,6,3,3,5,7,5,7,6.5,2,4.8000002
2.0577655,8,7,7,6,7,7,2,7,7,5,2,7,2,6,5,7,6,6.75,5.75,3.5,5.4000001
.22604898,8,5,6,6,5,5,5,5,6,3,3,5,5,5,6,5,3,5.5,5.25,3,5.1999998
3.0185678,8,3,5,3,3,4,2,3,3,5,3,3,5,3,4,5,5,3.5,3,4,4
.22407845,8,3,7,5,5,3,5,5,5,3,2,5,3,3,3,3,3,5,4.5,2.5,3.4000001
.93512875,8,5,5,5,3,6,5,5,3,3,3,6,5,5,5,5,5,4.5,4.75,3,5.1999998
.22407845,8,6,6,5,5,5,6,5,6,3,3,5,4,5,4,6,3,5.5,5.5,3,4.8000002
1.1495706,8,7,6,5,7,7,7,1,7,7,2,7,5,6,5,7,6,6.25,5.5,4.5,6
.17478821,8,4,7,5,5,2,4,5,6,6,3,6,4,3,3,6,3,5.25,4.25,4.5,4.4000001
.22407845,8,7,7,7,6,7,7,7,7,5,1,6,2,3,6,7,5,6.75,7,3,4.8000002
1.5752012,8,3,3,6,2,3,3,3,3,3,3,3,3,7,7,2,1,3.5,3,3,4.4000001
.78033096,9,7,7,5,5,2,3,5,5,2,1,5,2,3,6,5,3,6,3.75,1.5,4.1999998
.69678193,9,5,6,6,6,6,3,6,5,3,2,5,3,3,6,4,3,5.75,5,2.5,4.1999998
1.5875561,9,6,6,6,6,5,3,5,5,2,3,5,2,2,6,6,5,6,4.5,2.5,4.1999998
.97642714,9,5,2,3,5,2,2,6,3,3,2,2,6,6,3,2,6,3.75,3.25,2.5,3.8
.71341294,9,4,4,5,4,5,4,5,4,3,3,5,4,4,4,5,5,4.25,4.5,3,4.4000001
.71341294,9,5,6,3,4,4,4,3,5,2,2,3,4,4,6,5,6,4.5,4,2,4.4000001
.96227872,9,5,5,5,5,4,5,4,2,2,4,5,3,5,3,5,5,5,3.75,3,4.1999998
.78033096,9,3,5,3,6,4,3,3,5,5,5,6,6,2,6,7,7,4.25,3.75,5,5.4000001
.97228485,9,6,3,2,2,3,4,5,5,3,5,5,5,3,4,1,4,3.25,4.25,4,3.5999999
.86006922,9,4,3,3,2,2,1,3,1,3,1,7,5,5,6,6,5,3,1.75,2,5.8000002
1.0217656,9,6,7,6,6,3,6,3,6,5,3,7,3,3,7,6,5,6.25,4.5,4,5.1999998
.96227872,9,5,6,5,1,5,3,6,5,3,1,5,5,5,7,6,5,4.25,4.75,2,5.5999999
.96637833,9,6,7,5,6,5,7,7,7,3,3,5,5,5,6,5,3,6,6.5,3,5.1999998
.9009555,9,6,2,6,7,2,2,6,5,3,1,7,6,6,7,7,6,5.25,3.75,2,6.5999999
1.0217656,9,7,7,3,3,5,5,6,6,3,3,7,4,4,7,5,1,5,5.5,3,5.4000001
1.0217656,9,5,5,5,3,5,4,6,5,6,5,3,3,3,3,5,3,4.5,5,5.5,3.4000001
.69678193,9,5,2,3,5,5,5,5,4,5,5,3,6,3,2,5,3,3.75,4.75,5,3.8
.97228485,9,5,6,3,3,2,2,3,3,6,3,5,4,2,6,6,2,4.25,2.5,4.5,4.5999999
.77702057,9,3,1,7,5,7,3,2,7,6,6,7,5,2,7,1,7,4,4.75,6,4.4000001
.69678193,9,5,6,6,6,6,6,5,6,5,6,6,6,6,5,5,7,5.75,5.75,5.5,5.5999999
1.0874155,9,5,7,4,4,3,3,6,4,4,5,3,2,5,7,1,5,5,4,4.5,3.5999999
.96637833,9,5,7,5,5,2,2,7,3,2,1,6,7,1,7,6,7,5.5,3.5,1.5,5.4000001
.97228485,9,6,5,7,6,3,1,2,4,6,7,2,2,2,7,3,1,6,2.5,6.5,3.2
.77702057,9,7,1,6,7,1,2,1,7,5,1,7,1,1,7,7,7,5.25,2.75,3,4.5999999
.78033096,9,4,3,5,3,5,5,3,5,4,5,6,3,3,5,4,3,3.75,4.5,4.5,4.1999998
.77702057,9,7,7,6,5,3,2,4,3,4,6,4,1,4,7,5,5,6.25,3,5,4.1999998
.97228485,9,7,7,7,1,1,1,7,7,7,7,7,1,1,7,7,7,5.5,4,7,4.5999999
1.5808213,9,6,6,6,4,3,3,4,7,5,3,5,4,4,4,5,1,5.5,4.25,4,4.4000001
1.0937401,9,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3.8
1.5875561,9,6,7,4,5,2,4,3,5,3,1,6,6,4,5,7,4,5.5,3.5,2,5.5999999
1.5875561,9,6,6,5,5,5,5,3,3,2,2,6,5,5,6,7,3,5.5,4,2,5.8000002
1.0217656,9,5,4,4,3,4,4,4,5,4,4,5,4,5,5,5,3,4,4.25,4,4.8000002
.96227872,9,5,5,5,5,3,2,3,3,2,1,7,5,3,5,5,5,5,2.75,1.5,5
.97228485,9,6,6,5,6,3,5,6,5,6,2,7,7,2,7,7,6,5.75,4.75,4,6
1.7533406,9,5,5,6,5,3,3,3,2,5,5,4,3,2,4,3,2,5.25,2.75,5,3.2
1.7533406,9,5,6,7,3,3,1,4,4,3,5,3,3,3,7,6,2,5.25,3,4,4.4000001
.96637833,9,6,5,5,4,4,4,5,3,3,4,3,5,5,7,5,5,5,4,3.5,5
.86006922,9,4,7,7,4,3,4,5,3,5,1,7,3,5,2,7,7,5.5,3.75,3,4.8000002
.69678193,9,7,7,2,6,5,4,5,7,5,1,5,5,4,4,7,5,5.5,5.25,3,5
1.0217656,9,5,6,6,3,2,3,5,5,5,2,6,3,3,6,6,1,5,3.75,3.5,4.8000002
.69678193,9,4,2,4,4,4,2,3,3,2,1,5,3,4,6,5,2,3.5,3,1.5,4.5999999
1.0847533,9,7,7,4,5,2,3,6,6,5,6,5,2,4,7,7,6,5.75,4.25,5.5,5
.71645236,9,7,5,6,3,3,7,5,5,7,7,7,6,2,5,1,3,5.25,5,7,4.1999998
1.7533406,9,4,6,5,3,4,4,4,5,4,2,4,4,3,2,5,3,4.5,4.25,3,3.5999999
.71341294,9,5,5,2,5,3,6,5,1,6,3,6,2,4,3,2,6,4.25,3.75,4.5,3.4000001
.9047938599999999,9,2,5,5,3,3,1,6,5,2,6,6,5,3,6,2,7,3.75,3.75,4,4.4000001
.97642714,9,7,5,6,5,6,6,6,5,5,3,3,3,3,7,7,7,5.75,5.75,4,4.5999999
.71341294,9,5,5,2,5,3,2,2,2,3,3,2,2,3,5,5,3,4.25,2.25,3,3.4000001
1.0217656,9,6,6,6,6,5,2,5,5,3,4,7,6,3,7,5,5,6,4.25,3.5,5.5999999
1.0261186,9,6,7,7,6,6,6,6,6,2,2,6,5,4,7,5,4,6.5,6,2,5.4000001
.78033096,9,4,4,3,5,5,5,4,4,3,4,4,4,5,4,3,3,4,4.5,3.5,4
.76248145,9,7,7,3,3,1,7,7,5,3,1,7,7,5,7,7,4,5,5,2,6.5999999
1.2740262,9,6,7,6,7,5,3,2,6,3,5,5,6,5,7,5,5,6.5,4,4,5.5999999
1.5875561,9,4,5,4,4,3,4,5,3,4,2,6,2,6,4,5,4,4.25,3.75,3,4.5999999
.9047938599999999,9,7,7,6,5,3,6,5,6,5,1,5,3,5,4,3,3,6.25,5,3,4
.88039309,9,7,7,7,7,7,6,6,7,1,7,7,7,7,7,7,5,7,6.5,4,7
.50990278,9,3,6,2,3,6,5,5,2,7,3,2,4,6,6,4,6,3.5,4.5,5,4.4000001
.78033096,9,7,3,6,4,6,5,4,5,5,1,5,3,4,7,5,6,5,5,3,4.8000002
1.7533406,9,7,6,7,5,5,2,7,1,1,1,7,3,3,7,7,1,6.25,3.75,1,5.4000001
1.0217656,9,4,6,1,1,4,7,3,1,4,4,5,5,4,4,4,4,3,3.75,4,4.4000001
1.7533406,9,5,4,3,3,3,5,3,7,4,2,6,5,7,4,7,5,3.75,4.5,3,5.8000002
.69678193,9,5,3,4,5,4,2,2,2,5,2,5,3,4,5,5,2,4.25,2.5,3.5,4.4000001
1.0217656,9,4,5,6,5,5,2,2,6,4,5,4,3,2,7,5,1,5,3.75,4.5,4.1999998
.69678193,9,6,2,7,3,3,1,5,1,6,4,4,3,4,7,3,3,4.5,2.5,5,4.1999998
.77702057,9,6,5,4,3,6,2,3,5,4,1,6,6,6,4,3,4,4.5,4,2.5,5
.86006922,9,4,4,6,5,5,4,4,6,3,5,3,4,6,7,5,4,4.75,4.75,4,5
.36104849,9,7,6,2,1,3,5,6,6,6,5,2,3,7,6,5,2,4,5,5.5,4.5999999
.74893171,9,5,4,7,7,4,5,7,7,1,1,6,7,6,7,4,7,5.75,5.75,1,6
.71341294,9,7,7,4,5,5,4,3,3,7,2,5,3,3,5,6,5,5.75,3.75,4.5,4.4000001
1.0217656,9,6,5,6,3,5,2,4,4,5,3,4,5,3,7,6,1,5,3.75,4,5
1.0847533,9,5,7,3,6,5,1,6,5,3,1,7,5,3,7,7,7,5.25,4.25,2,5.8000002
1.0261186,9,6,6,3,6,6,5,6,5,5,2,6,5,3,5,6,3,5.25,5.5,3.5,5
.69678193,9,5,5,6,6,5,5,3,5,5,6,5,5,4,5,4,4,5.5,4.5,5.5,4.5999999
.69678193,9,7,7,3,4,4,1,3,5,1,1,6,1,1,7,2,7,5.25,3.25,1,3.4000001
.50990278,9,3,1,1,2,2,7,7,5,5,7,5,2,2,7,7,7,1.75,5.25,6,4.5999999
1.5875561,9,3,4,4,3,3,3,5,3,3,2,6,5,5,5,5,5,3.5,3.5,2.5,5.1999998
.69678193,9,5,5,6,5,5,3,3,4,3,4,5,4,4,5,5,3,5.25,3.75,3.5,4.5999999
.71645236,9,7,7,7,7,3,5,5,6,5,3,7,6,3,7,7,7,7,4.75,4,6
.7657299,9,7,7,5,7,6,6,2,6,7,4,7,7,5,7,7,5,6.5,5,5.5,6.5999999
.9047938599999999,9,7,1,7,7,7,7,1,1,7,7,7,7,7,7,1,7,5.5,4,7,5.8000002
1.0828024,9,3,5,7,5,6,5,5,4,6,1,7,5,5,4,5,5,5,5,3.5,5.1999998
.9047938599999999,9,5,3,4,4,6,3,6,6,4,3,7,7,7,7,7,6,4,5.25,3.5,7
1.0893747,9,4,5,4,4,4,3,5,5,4,4,6,4,3,6,4,2,4.25,4.25,4,4.5999999
.86006922,9,4,6,6,6,3,7,2,7,5,1,7,7,6,5,7,7,5.5,4.75,3,6.4000001
.88039309,9,3,6,7,7,5,3,3,7,3,6,7,7,6,7,7,7,5.75,4.5,4.5,6.8000002
1.5808213,9,6,6,5,6,6,5,6,5,2,4,5,3,6,4,5,5,5.75,5.5,3,4.5999999
.86373341,9,3,5,5,5,5,4,4,5,5,5,3,4,4,5,5,5,4.5,4.5,5,4.1999998
1.7533406,9,7,7,7,7,4,1,1,1,1,1,7,7,4,7,7,4,7,1.75,1,6.4000001
.51207513,9,2,3,6,5,6,2,5,3,6,5,6,3,6,5,6,2,4,4,5.5,5.1999998
1.0217656,9,5,6,5,5,5,3,3,2,4,4,6,4,3,5,6,2,5.25,3.25,4,4.8000002
.97228485,9,6,6,6,5,2,2,4,1,4,4,6,4,2,6,6,2,5.75,2.25,4,4.8000002
1.0217656,9,5,3,5,5,3,3,3,2,3,2,7,3,3,6,5,5,4.5,2.75,2.5,4.8000002
.97228485,9,6,7,6,6,6,3,5,4,6,5,6,2,5,5,3,1,6.25,4.5,5.5,4.1999998
.63089365,9,7,5,7,4,7,3,7,4,4,5,4,4,5,7,5,4,5.75,5.25,4.5,5
.77702057,9,6,7,5,3,3,5,3,3,4,2,5,3,3,4,7,5,5.25,3.5,3,4.4000001
.97228485,9,1,7,5,3,3,6,2,6,7,1,7,6,2,5,3,3,4,4.25,4,4.5999999
.96637833,9,5,5,5,5,3,4,5,7,5,5,5,5,4,4,4,4,5,4.75,5,4.4000001
1.7405274,9,5,1,2,5,3,2,4,1,1,1,7,6,3,7,5,4,3.25,2.5,1,5.5999999
.71645236,9,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,5,5,5,3
.76248145,9,5,6,5,7,6,6,7,5,5,5,6,5,6,5,5,6,5.75,6,5,5.4000001
1.0828024,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
.9047938599999999,9,5,6,6,5,7,3,7,7,5,2,6,7,7,3,6,6,5.5,6,3.5,5.8000002
.7657299,9,5,4,2,7,7,7,5,7,3,1,5,5,6,7,7,6,4.5,6.5,2,6
.86006922,9,7,5,6,6,3,3,5,7,5,2,7,3,5,6,7,5,6,4.5,3.5,5.5999999
.77702057,9,3,6,6,5,6,5,5,6,5,5,6,6,6,5,3,5,5,5.5,5,5.1999998
.97228485,9,5,6,5,5,5,3,4,5,5,5,5,3,3,4,4,2,5.25,4.25,5,3.8
.71341294,9,1,7,5,6,5,3,6,3,2,2,6,1,3,7,6,1,4.75,4.25,2,4.5999999
1.0847533,9,7,7,7,1,7,6,7,7,5,1,6,6,1,6,2,1,5.5,6.75,3,4.1999998
1.0847533,9,6,7,5,7,6,2,6,5,3,1,7,7,3,6,6,7,6.25,4.75,2,5.8000002
1.0261186,9,3,5,2,5,2,2,5,6,6,3,7,7,1,7,7,7,3.75,3.75,4.5,5.8000002
.96227872,9,7,6,5,3,5,3,4,2,2,7,3,2,3,5,6,5,5.25,3.5,4.5,3.8
1.0828024,9,4,4,3,4,4,4,4,4,5,4,5,4,3,4,4,4,3.75,4,4.5,4
1.5808213,9,6,7,5,3,5,3,7,5,3,1,7,7,5,7,7,6,5.25,5,2,6.5999999
1.5875561,9,1,7,7,7,1,3,1,3,1,1,7,7,7,7,7,7,5.5,2,1,7
1.0217656,9,5,5,5,5,5,2,3,5,3,5,6,6,4,7,6,5,5,3.75,4,5.8000002
.71341294,9,6,5,2,2,2,3,3,3,3,4,5,3,3,7,6,3,3.75,2.75,3.5,4.8000002
.78033096,9,3,3,3,5,5,4,4,5,4,4,5,4,6,4,5,4,3.5,4.5,4,4.8000002
.51207513,9,5,6,5,3,5,3,7,3,5,3,5,4,5,5,7,4,4.75,4.5,4,5.1999998
.69678193,9,5,5,5,5,5,2,5,5,4,2,5,4,2,7,5,4,5,4.25,3,4.5999999
1.5808213,9,5,6,4,4,4,5,5,6,2,2,6,5,5,6,7,4,4.75,5,2,5.8000002
.51207513,9,5,6,6,6,2,6,5,6,5,4,6,6,6,6,6,6,5.75,4.75,4.5,6
.71341294,9,6,7,6,7,6,6,7,2,1,1,5,7,2,2,5,6,6.5,5.25,1,4.1999998
1.0261186,9,5,6,2,3,5,7,6,6,1,1,7,6,4,7,6,2,4,6,1,6
1.0891002,9,7,7,7,2,4,7,7,7,4,1,7,6,7,7,7,7,5.75,6.25,2.5,6.8000002
1.0217656,9,4,3,6,6,5,3,5,6,5,3,2,5,6,2,2,2,4.75,4.75,4,3.4000001
.50990278,9,4,3,2,1,6,6,6,7,1,1,7,7,6,7,6,3,2.5,6.25,1,6.5999999
.77702057,9,7,6,7,5,6,4,7,5,5,3,4,3,6,7,5,6,6.25,5.5,4,5
.51207513,9,5,6,3,6,2,6,5,2,5,3,2,6,3,5,3,1,5,3.75,4,3.8
.69678193,9,6,7,7,3,5,2,5,4,6,4,2,1,1,2,4,2,5.75,4,5,2
.69678193,9,5,5,4,1,2,1,2,1,1,1,7,5,1,7,5,1,3.75,1.5,1,5
1.7533406,9,3,6,7,5,3,3,2,5,5,5,5,3,2,6,6,4,5.25,3.25,5,4.4000001
.71341294,9,5,6,4,3,5,2,5,6,6,2,5,5,2,6,6,5,4.5,4.5,4,4.8000002
.96227872,9,7,7,5,5,5,4,7,7,6,1,7,5,3,7,7,6,6,5.75,3.5,5.8000002
1.7479427,9,6,5,4,7,4,3,2,4,5,2,6,3,3,4,5,5,5.5,3.25,3.5,4.1999998
.96227872,9,7,7,7,6,4,3,5,5,6,1,7,6,6,7,7,6,6.75,4.25,3.5,6.5999999
.88039309,9,6,6,7,6,6,6,7,7,6,6,7,6,6,3,6,6,6.25,6.5,6,5.5999999
.82825989,9,7,1,7,7,1,1,6,7,2,2,7,7,3,7,7,5,5.5,3.75,2,6.1999998
1.0217656,9,5,4,7,5,6,7,6,4,4,2,7,7,6,5,6,4,5.25,5.75,3,6.1999998
.86006922,9,7,6,6,4,4,4,5,6,1,2,6,6,4,4,7,1,5.75,4.75,1.5,5.4000001
.86006922,9,2,5,4,6,5,3,2,2,1,2,6,5,4,6,6,2,4.25,3,1.5,5.4000001
.71341294,9,2,5,5,6,5,3,6,5,5,3,3,3,3,5,5,5,4.5,4.75,4,3.8
.9009555,9,5,6,5,5,2,2,5,2,5,2,7,3,3,3,2,3,5.25,2.75,3.5,3.5999999
1.0891002,9,4,6,5,3,2,5,5,4,4,2,6,5,2,6,6,6,4.5,4,3,5
.86006922,9,4,5,7,4,5,4,6,5,6,5,5,3,5,5,4,5,5,5,5.5,4.4000001
.69678193,9,3,5,5,2,5,4,4,4,3,3,5,2,4,4,5,4,3.75,4.25,3,4
1.0217656,9,3,5,6,2,3,5,5,2,5,3,6,5,5,7,6,5,4,3.75,4,5.8000002
1.0847533,9,6,7,5,3,4,7,6,7,6,1,7,7,6,2,7,5,5.25,6,3.5,5.8000002
1.7533406,9,5,5,4,5,2,3,5,3,4,3,5,3,3,3,4,2,4.75,3.25,3.5,3.5999999
1.2740262,9,5,5,6,6,5,6,6,5,4,5,5,5,5,5,6,5,5.5,5.5,4.5,5.1999998
.78033096,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
.76248145,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1.0847533,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
.78033096,9,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.25,4,4,4
1.0893747,9,5,3,4,4,6,7,5,5,4,5,3,5,4,5,5,5,4,5.75,4.5,4.4000001
1.0937401,9,2,6,6,2,6,4,6,6,3,6,2,7,2,6,6,6,4,5.5,4.5,4.5999999
1.0828024,9,6,7,6,5,7,6,6,1,6,2,6,2,3,5,4,6,6,5,4,4
.69678193,9,6,7,4,2,3,5,5,6,6,1,6,4,5,7,5,4,4.75,4.75,3.5,5.4000001
